customer_id,age,gender,city,income_bracket,loyalty_member,registration_date
C1474,30.0,F,Bucuresti,Medium,1,2022-12-16
C1475,24.0,M,Arad,Medium,1,2023-04-22
C1476,,F,Bucuresti,Medium,1,2023-03-09
C1477,31.0,F,Bucuresti,Medium,1,2022-07-13
C1478,30.0,F,Timisoara,Medium,0,2024-07-10
C1479,47.0,F,Bucuresti,High,1,2023-02-27
C1480,38.0,F,Bucuresti,Low,0,2024-04-26
C1481,21.0,M,Bucuresti,Medium,0,2022-08-18
C1482,50.0,M,Iasi,Medium,0,2023-07-07
C1483,44.0,F,Iasi,Medium,0,2022-03-22
C1484,37.0,M,Bucuresti,Medium,1,2024-01-17
C1485,,F,Timisoara,Medium,0,2023-08-05
C1486,22.0,M,Arad,Low,0,2023-09-15
C1487,28.0,F,Cluj-Napoca,Low,1,2022-04-16
C1488,42.0,F,Bucuresti,,0,2022-09-06
C1489,50.0,M,Bucuresti,Medium,0,2022-05-06
C1490,47.0,M,Timisoara,Medium,1,2022-11-16
C1491,27.0,M,Sibiu,High,1,2023-09-16
C1492,20.0,F,Bucuresti,Medium,0,2023-07-23
C1493,,F,Craiova,Low,1,2023-09-02
C1494,18.0,M,Bucuresti,High,0,2023-07-08
C1495,35.0,F,Cluj-Napoca,High,0,2022-11-01
C1496,30.0,M,Oradea,Medium,0,2022-10-07
C1497,27.0,F,Bucuresti,Medium,0,2022-07-02
C1498,18.0,F,Iasi,High,1,2024-04-03
C1499,37.0,M,Bucuresti,Medium,1,2023-09-06
C1500,26.0,F,Sibiu,High,0,2022-08-15
C1501,20.0,M,Bucuresti,Low,0,2022-08-07
C1502,18.0,M,Galati,Low,1,2024-04-24
C1503,31.0,,Bucuresti,Medium,0,2023-12-29
C1504,49.0,M,Galati,Medium,0,2023-10-15
C1505,,F,Bucuresti,High,1,2023-03-02
C1506,27.0,M,Craiova,,1,2022-10-22
C1507,25.0,F,Bucuresti,Medium,1,2024-07-29
C1508,36.0,M,Pitesti,Low,0,2024-02-16
C1509,22.0,M,Bucuresti,High,1,2022-11-27
C1510,35.0,F,Bucuresti,Medium,0,2024-04-01
C1511,39.0,F,Timisoara,Low,0,2024-01-13
C1512,44.0,M,Bucuresti,Medium,0,2022-11-23
C1513,30.0,F,Bucuresti,Medium,0,2023-03-19
C1514,29.0,F,Targu Mures,Medium,0,2022-08-15
C1515,23.0,F,Baia Mare,Medium,0,2022-06-08
C1516,23.0,F,Bucuresti,Medium,0,2023-12-11
C1517,29.0,M,Targu Mures,High,1,2022-10-27
C1518,35.0,M,Iasi,Medium,0,2024-03-08
C1519,41.0,F,Bucuresti,Medium,0,2024-08-13
C1520,23.0,M,Craiova,Low,0,2022-05-08
C1521,46.0,F,Brasov,Medium,0,2023-04-30
C1522,29.0,M,Baia Mare,Low,1,2024-02-20
C1523,31.0,M,Bucuresti,Low,0,2024-02-09
C1524,24.0,F,Brasov,Medium,1,2024-01-13
C1525,18.0,M,Bucuresti,Low,0,2023-01-09
C1526,40.0,F,Bucuresti,,0,2023-04-13
C1527,39.0,F,Bucuresti,Low,1,2023-08-18
C1528,29.0,F,Baia Mare,Medium,1,2024-07-24
C1529,32.0,F,Ploiesti,,0,2022-12-20
C1530,37.0,F,Oradea,Low,1,2024-06-08
C1531,18.0,F,Iasi,Low,0,2022-10-29
C1532,26.0,F,Bucuresti,High,1,2024-08-07
C1533,39.0,M,Bucuresti,High,1,2023-10-25
C1534,19.0,M,Bucuresti,Low,1,2023-04-22
C1535,34.0,M,Bucuresti,Medium,1,2023-09-04
C1536,,M,Sibiu,Medium,0,2022-11-01
C1537,36.0,F,Iasi,High,1,2022-11-02
C1538,31.0,F,Bucuresti,Medium,0,2022-06-11
C1539,18.0,F,Bucuresti,Medium,0,2022-06-11
C1540,43.0,M,Bucuresti,Low,0,2023-01-07
C1541,24.0,F,Cluj-Napoca,Medium,0,2024-01-16
C1542,23.0,,Targu Mures,High,1,2023-08-30
C1543,34.0,F,Brasov,Medium,0,2022-06-01
C1544,43.0,F,Ploiesti,Low,0,2024-04-06
C1545,21.0,M,Timisoara,Low,0,2023-08-24
C1546,32.0,M,Bucuresti,,0,2024-07-12
C1547,36.0,M,Bucuresti,Medium,1,2023-10-25
C1548,38.0,F,Galati,Medium,0,2022-08-05
C1549,33.0,F,Oradea,High,1,2023-05-01
C1550,28.0,F,Bucuresti,Low,1,2023-10-05
C1551,23.0,M,Iasi,Medium,1,2022-03-26
C1552,32.0,M,Timisoara,High,0,2022-03-14
C1553,21.0,F,Constanta,Medium,1,2022-06-25
C1554,,F,Arad,Low,0,2022-10-13
C1555,36.0,M,Constanta,Medium,1,2023-03-22
C1556,,M,Iasi,High,0,2023-05-13
C1557,,F,Bucuresti,Low,0,2022-07-03
C1558,21.0,M,Bucuresti,High,0,2023-10-28
C1559,38.0,M,Bucuresti,Medium,1,2023-08-19
C1560,52.0,M,Bucuresti,Low,0,2022-11-21
C1561,32.0,F,Sibiu,Medium,0,2022-03-13
C1562,24.0,F,Craiova,Medium,0,2022-05-09
C1563,30.0,F,Bucuresti,Medium,1,2023-02-16
C1564,45.0,F,Ploiesti,Medium,1,2022-07-17
C1565,25.0,F,Bucuresti,High,0,2023-02-03
C1566,24.0,M,Bucuresti,Low,1,2023-09-17
C1567,27.0,F,Bucuresti,Medium,0,2023-07-06
C1568,22.0,M,Bucuresti,Medium,0,2022-09-25
C1569,,F,Bucuresti,Medium,1,2023-01-04
C1570,48.0,M,Timisoara,Medium,0,2023-09-04
C1571,35.0,M,Cluj-Napoca,Low,0,2024-04-13
C1572,29.0,M,Baia Mare,Medium,0,2024-01-07
C1573,29.0,M,Bucuresti,Medium,0,2023-07-12
C1574,18.0,M,Bucuresti,Low,0,2023-01-21
C1575,40.0,M,Bucuresti,High,0,2023-01-23
C1576,,F,Constanta,High,0,2024-04-30
C1577,30.0,M,Bucuresti,Medium,0,2022-04-05
C1578,63.0,F,Ploiesti,,0,2024-08-06
C1579,34.0,F,Iasi,Medium,0,2023-10-19
C1580,24.0,F,Iasi,Low,0,2023-11-04
C1581,,F,Iasi,Low,1,2022-04-04
C1582,43.0,F,Bucuresti,Medium,0,2023-08-27
C1583,33.0,M,Bucuresti,Low,1,2023-05-11
C1584,18.0,M,Bucuresti,Low,1,2022-06-04
C1585,41.0,M,Constanta,Low,1,2022-11-06
C1586,25.0,F,Bucuresti,Low,0,2024-05-10
C1587,50.0,,Bucuresti,Low,0,2023-07-08
C1588,42.0,M,Arad,High,0,2023-03-08
C1589,27.0,M,Bucuresti,Low,1,2022-05-05
C1590,44.0,F,Ploiesti,Low,0,2023-12-03
C1591,32.0,M,Oradea,Low,1,2023-11-23
C1592,40.0,F,Bucuresti,High,1,2023-09-04
C1593,36.0,F,Bucuresti,Medium,0,2023-06-03
C1594,23.0,F,Bucuresti,Medium,0,2023-03-26
C1595,25.0,F,Craiova,High,1,2023-08-16
C1596,42.0,F,Brasov,Medium,0,2022-09-27
C1597,28.0,F,Oradea,Medium,0,2024-06-25
C1598,27.0,F,Targu Mures,Low,1,2023-08-12
C1599,22.0,F,Craiova,Medium,0,2022-12-06
C1600,36.0,M,Bucuresti,Medium,1,2023-04-09
C1601,52.0,M,Bucuresti,Medium,1,2024-02-24
C1602,21.0,M,Ploiesti,Low,1,2022-07-24
C1603,,M,Bucuresti,Medium,0,2022-11-19
C1604,46.0,F,Bucuresti,,0,2023-11-02
C1605,31.0,F,Craiova,Low,0,2022-12-09
C1606,36.0,M,Cluj-Napoca,Medium,0,2024-02-12
C1607,21.0,M,Targu Mures,High,0,2022-06-26
C1608,36.0,F,Brasov,Medium,0,2024-01-16
C1609,30.0,M,Bucuresti,Medium,0,2022-05-01
C1610,41.0,F,Arad,Low,0,2022-03-12
C1611,43.0,F,Bucuresti,Low,1,2024-05-17
C1612,57.0,F,Bucuresti,Low,0,2023-08-06
C1613,37.0,M,Cluj-Napoca,Medium,0,2023-01-11
C1614,35.0,M,Bucuresti,Low,1,2022-09-26
C1615,33.0,M,Timisoara,Low,1,2023-09-07
C1616,28.0,F,Bucuresti,Medium,0,2023-06-02
C1617,35.0,F,Cluj-Napoca,Low,0,2024-08-09
C1618,29.0,M,Bucuresti,Medium,0,2024-08-01
C1619,33.0,F,Oradea,Medium,1,2023-09-23
C1620,45.0,F,Ploiesti,Medium,1,2023-04-03
C1621,21.0,M,Bucuresti,Medium,1,2023-05-17
C1622,43.0,F,Bucuresti,Medium,0,2023-11-05
C1623,45.0,F,Bucuresti,Low,0,2022-05-31
C1624,30.0,M,Bucuresti,Medium,0,2022-12-21
C1625,18.0,M,Oradea,High,1,2022-05-07
C1626,25.0,F,Craiova,Low,1,2022-05-06
C1627,44.0,F,Bucuresti,Low,1,2022-08-24
C1628,31.0,F,Bucuresti,High,0,2023-05-11
C1629,22.0,F,Bucuresti,Medium,0,2024-02-05
C1630,26.0,F,Brasov,Medium,0,2023-05-11
C1631,40.0,M,Bucuresti,Medium,1,2022-12-27
C1632,37.0,F,Baia Mare,Low,1,2022-05-14
C1633,29.0,F,Oradea,Medium,0,2023-07-09
C1634,28.0,M,Cluj-Napoca,Medium,0,2022-10-31
C1635,28.0,F,Constanta,Low,0,2023-09-05
C1636,22.0,F,Pitesti,Medium,0,2024-07-27
C1637,48.0,M,Iasi,Medium,1,2022-06-09
C1638,28.0,F,Bucuresti,Medium,0,2022-09-07
C1639,44.0,M,Cluj-Napoca,Low,1,2023-04-30
C1640,47.0,M,Ploiesti,Medium,0,2024-07-19
C1641,41.0,,Brasov,Medium,1,2024-01-24
C1642,27.0,F,Brasov,Medium,0,2024-05-17
C1643,36.0,F,Galati,Medium,1,2022-12-26
C1644,31.0,M,Pitesti,Low,0,2024-08-09
C1645,22.0,F,Targu Mures,Medium,0,2022-06-01
C1646,35.0,M,Bucuresti,Medium,0,2022-04-17
C1647,20.0,F,Iasi,Low,0,2024-04-09
C1648,43.0,F,Sibiu,Medium,0,2024-06-12
C1649,27.0,M,Sibiu,Medium,0,2022-05-21
C1650,34.0,F,Constanta,Medium,1,2022-06-11
C1651,34.0,M,Bucuresti,Low,0,2022-03-30
C1652,29.0,M,Oradea,Medium,1,2022-06-03
C1653,37.0,F,Craiova,High,1,2022-09-05
C1654,27.0,F,Bucuresti,Medium,0,2024-07-21
C1655,40.0,M,Timisoara,High,1,2023-10-23
C1656,18.0,M,Bucuresti,High,0,2024-01-30
C1657,33.0,,Bucuresti,Low,0,2024-01-28
C1658,51.0,F,Bucuresti,Medium,0,2023-06-25
C1659,21.0,M,Cluj-Napoca,Medium,1,2024-02-16
C1660,25.0,F,Iasi,High,0,2023-08-19
C1661,37.0,F,Constanta,Low,0,2022-12-09
C1662,33.0,F,Brasov,High,0,2023-07-18
C1663,35.0,M,Ploiesti,Medium,1,2023-06-24
C1664,36.0,M,Bucuresti,Medium,0,2024-03-11
C1665,38.0,M,Bucuresti,Low,1,2024-07-31
C1666,43.0,F,Galati,Low,1,2023-03-05
C1667,36.0,M,Bucuresti,Medium,1,2024-01-17
C1668,29.0,M,Arad,Low,1,2022-05-29
C1669,38.0,F,Ploiesti,High,1,2024-01-29
C1670,50.0,M,Timisoara,Low,0,2023-01-29
C1671,30.0,F,Baia Mare,Medium,0,2022-04-05
C1672,22.0,M,Bucuresti,Medium,0,2023-01-21
C1673,43.0,F,Bucuresti,Medium,0,2023-09-01
C1674,30.0,F,Brasov,Medium,0,2022-06-16
C1675,18.0,F,Bucuresti,Medium,0,2024-06-09
C1676,40.0,F,Targu Mures,Low,0,2022-05-09
C1677,26.0,M,Bucuresti,Low,1,2024-06-15
C1678,31.0,F,Iasi,Medium,0,2023-11-27
C1679,35.0,F,Constanta,Medium,1,2022-12-22
C1680,,F,Brasov,Medium,0,2023-02-15
C1681,39.0,M,Bucuresti,Medium,1,2023-12-27
C1682,27.0,M,Bucuresti,Medium,1,2023-08-24
C1683,37.0,M,Galati,Medium,0,2023-10-26
C1684,29.0,M,Bucuresti,Low,0,2023-02-14
C1685,39.0,M,Ploiesti,Medium,0,2023-05-14
C1686,38.0,F,Iasi,High,0,2024-08-07
C1687,,M,Oradea,High,1,2022-09-09
C1688,42.0,M,Craiova,Medium,1,2023-03-12
C1689,26.0,F,Bucuresti,Medium,0,2022-11-18
C1690,40.0,F,Iasi,High,0,2024-01-18
C1691,35.0,F,Galati,Medium,0,2024-01-17
C1692,50.0,F,Cluj-Napoca,Low,0,2022-11-19
C1693,29.0,M,Arad,Low,1,2022-05-13
C1694,,F,Timisoara,Medium,0,2022-03-11
C1695,31.0,,Bucuresti,High,0,2023-03-20
C1696,28.0,M,Cluj-Napoca,Medium,0,2023-03-05
C1697,39.0,F,Arad,Low,0,2024-08-06
C1698,18.0,F,Bucuresti,Low,1,2023-04-27
C1699,21.0,M,Galati,Medium,0,2022-10-17
C1700,21.0,M,Galati,High,1,2024-05-11
C1701,41.0,M,Bucuresti,Medium,1,2023-05-16
C1702,49.0,M,Bucuresti,Medium,0,2023-08-22
C1703,30.0,M,Craiova,Low,0,2022-05-26
C1704,30.0,F,Bucuresti,High,1,2023-02-08
C1705,32.0,M,Oradea,Medium,1,2024-06-27
C1706,43.0,F,Cluj-Napoca,Low,1,2023-08-13
C1707,22.0,F,Timisoara,Medium,0,2023-01-05
C1708,34.0,F,Oradea,Low,1,2023-09-15
C1709,41.0,F,Cluj-Napoca,Low,0,2024-05-28
C1710,37.0,M,Cluj-Napoca,Low,1,2022-11-02
C1711,33.0,F,Bucuresti,Low,1,2023-05-29
C1712,42.0,F,Bucuresti,Medium,0,2024-07-10
C1713,18.0,F,Iasi,Medium,1,2022-08-03
C1714,38.0,F,Ploiesti,Medium,0,2023-12-08
C1715,25.0,M,Bucuresti,Medium,1,2023-09-05
C1716,18.0,F,Iasi,Low,0,2023-11-02
C1717,37.0,M,Brasov,Low,1,2023-01-11
C1718,,F,Bucuresti,Medium,0,2022-12-08
C1719,30.0,F,Bucuresti,Medium,1,2023-11-06
C1720,41.0,M,Targu Mures,Low,0,2022-09-10
C1721,48.0,F,Craiova,High,0,2023-03-13
C1722,45.0,M,Constanta,Medium,0,2022-08-17
C1723,48.0,M,Brasov,High,1,2022-03-08
C1724,39.0,,Bucuresti,Medium,0,2024-07-21
C1725,32.0,F,Constanta,Low,0,2023-03-24
C1726,18.0,F,Iasi,Medium,0,2024-07-20
C1727,,F,Iasi,Low,1,2022-07-05
C1728,23.0,F,Bucuresti,Medium,0,2023-08-11
C1729,53.0,F,Bucuresti,Low,0,2022-08-28
C1730,30.0,,Bucuresti,High,0,2024-02-10
C1731,33.0,M,Arad,Low,0,2024-02-04
C1732,37.0,F,Cluj-Napoca,High,0,2022-06-10
C1733,32.0,M,Timisoara,High,0,2024-05-29
C1734,48.0,F,Bucuresti,Medium,1,2022-08-23
C1735,25.0,M,Bucuresti,Medium,1,2023-09-03
C1736,33.0,M,Craiova,Medium,0,2024-08-04
C1737,24.0,M,Iasi,High,0,2024-05-03
C1738,18.0,F,Iasi,Medium,1,2024-07-08
C1739,25.0,M,Bucuresti,Medium,0,2023-01-03
C1740,31.0,M,Sibiu,Medium,1,2022-06-04
C1741,27.0,F,Bucuresti,High,0,2022-08-17
C1742,25.0,F,Bucuresti,Medium,0,2023-05-25
C1743,18.0,M,Timisoara,Medium,0,2024-02-12
C1744,31.0,M,Bucuresti,Medium,1,2022-07-14
C1745,18.0,M,Bucuresti,High,0,2023-10-15
C1746,,M,Brasov,Medium,0,2022-12-17
C1747,32.0,F,Brasov,Low,0,2023-01-02
C1748,,F,Ploiesti,Medium,1,2023-10-17
C1749,28.0,F,Cluj-Napoca,High,1,2023-04-25
C1750,24.0,M,Bucuresti,Medium,0,2024-02-29
C1751,35.0,F,Bucuresti,High,0,2022-07-19
C1752,,F,Baia Mare,Low,1,2024-02-09
C1753,18.0,F,Constanta,Medium,0,2022-04-27
C1754,33.0,F,Craiova,Medium,0,2022-08-22
C1755,30.0,F,Bucuresti,High,0,2023-10-12
C1756,38.0,F,Iasi,Low,1,2024-04-08
C1757,34.0,M,Bucuresti,High,0,2022-10-14
C1758,24.0,F,Iasi,Medium,1,2022-12-20
C1759,28.0,F,Targu Mures,Low,0,2023-06-27
C1760,24.0,F,Arad,Medium,0,2022-09-07
C1761,42.0,M,Iasi,Low,1,2024-02-29
C1762,32.0,F,Timisoara,Medium,0,2024-01-26
C1763,51.0,,Targu Mures,Low,0,2022-07-09
C1764,31.0,M,Brasov,Low,1,2023-04-22
C1765,24.0,M,Bucuresti,High,1,2024-01-27
C1766,18.0,F,Timisoara,Low,1,2022-12-29
C1767,18.0,F,Bucuresti,Low,1,2023-09-21
C1768,18.0,F,Timisoara,Medium,1,2022-04-15
C1769,34.0,,Timisoara,Medium,0,2023-08-30
C1770,37.0,F,Constanta,Medium,0,2022-07-16
C1771,18.0,M,Bucuresti,Medium,1,2024-03-17
C1772,40.0,M,Bucuresti,Medium,0,2023-01-14
C1773,27.0,M,Timisoara,Medium,1,2022-11-09
C1774,33.0,M,Ploiesti,Low,1,2024-03-26
C1775,48.0,,Brasov,Low,0,2022-04-15
C1776,40.0,M,Bucuresti,Medium,1,2023-02-20
C1777,29.0,M,Targu Mures,Medium,0,2023-01-28
C1778,23.0,M,Pitesti,Medium,0,2022-11-12
C1779,18.0,F,Bucuresti,Medium,1,2024-05-29
C1780,,F,Bucuresti,Medium,0,2024-01-05
C1781,29.0,M,Sibiu,Low,0,2022-04-27
C1782,22.0,F,Ploiesti,Low,0,2023-12-04
C1783,30.0,M,Arad,Medium,1,2023-06-18
C1784,32.0,F,Pitesti,Medium,1,2024-05-19
C1785,29.0,M,Constanta,Medium,1,2022-12-07
C1786,25.0,M,Iasi,Low,1,2023-07-30
C1787,33.0,F,Bucuresti,Medium,0,2023-05-25
C1788,36.0,F,Bucuresti,High,1,2023-05-15
C1789,21.0,F,Timisoara,Low,1,2023-04-15
C1790,46.0,F,Brasov,Medium,0,2022-09-02
C1791,31.0,F,Iasi,High,0,2024-01-10
C1792,32.0,M,Sibiu,Medium,1,2023-04-11
C1793,39.0,M,Bucuresti,Medium,1,2024-07-10
C1794,34.0,M,Iasi,Low,1,2022-10-21
C1795,41.0,M,Bucuresti,Medium,1,2023-11-05
C1796,34.0,F,Cluj-Napoca,Low,0,2024-06-24
C1797,25.0,F,Sibiu,High,1,2023-10-19
C1798,35.0,M,Craiova,Medium,0,2024-04-23
C1799,20.0,F,Baia Mare,Medium,0,2024-03-14
C1800,33.0,F,Bucuresti,Medium,1,2023-01-19
C1801,31.0,M,Timisoara,Medium,0,2023-08-23
C1802,29.0,M,Bucuresti,Medium,1,2022-07-19
C1803,30.0,M,Cluj-Napoca,High,0,2023-06-25
C1804,18.0,M,Galati,High,0,2022-09-24
C1805,26.0,M,Craiova,Medium,0,2023-12-30
C1806,32.0,F,Galati,High,0,2023-06-19
C1807,33.0,M,Bucuresti,Medium,0,2023-03-06
C1808,21.0,M,Galati,Medium,0,2022-10-28
C1809,44.0,F,Bucuresti,Medium,1,2024-08-15
C1810,23.0,F,Pitesti,Low,0,2022-05-04
C1811,41.0,F,Bucuresti,Low,0,2022-04-09
C1812,36.0,M,Bucuresti,Low,0,2022-09-12
C1813,25.0,M,Iasi,Medium,1,2024-07-21
C1814,49.0,F,Targu Mures,Medium,0,2024-07-29
C1815,20.0,M,Bucuresti,Medium,1,2023-10-11
C1816,41.0,M,Bucuresti,High,1,2024-05-01
C1817,42.0,F,Galati,Medium,0,2022-09-09
C1818,25.0,F,Cluj-Napoca,Medium,0,2024-07-22
C1819,45.0,M,Bucuresti,Low,1,2022-07-07
C1820,29.0,F,Cluj-Napoca,Low,1,2022-05-31
C1821,34.0,M,Cluj-Napoca,Medium,1,2022-06-09
C1822,34.0,M,Pitesti,Medium,0,2023-07-29
C1823,30.0,M,Oradea,Medium,0,2024-02-01
C1824,40.0,M,Timisoara,Low,0,2023-01-25
C1825,39.0,M,Baia Mare,Medium,0,2024-07-28
C1826,18.0,F,Timisoara,Low,0,2023-03-26
C1827,45.0,,Bucuresti,Low,1,2022-07-14
C1828,18.0,F,Bucuresti,Low,0,2023-04-24
C1829,42.0,M,Cluj-Napoca,Low,1,2023-11-02
C1830,43.0,M,Bucuresti,Medium,1,2024-03-19
C1831,21.0,M,Arad,Low,0,2023-04-17
C1832,27.0,M,Oradea,High,1,2023-08-17
C1833,20.0,M,Bucuresti,Medium,0,2022-10-27
C1834,29.0,F,Constanta,Low,1,2023-10-03
C1835,28.0,F,Craiova,Low,0,2024-08-04
C1836,39.0,F,Targu Mures,Medium,0,2022-04-14
C1837,45.0,F,Galati,Low,1,2024-05-06
C1838,45.0,F,Iasi,High,0,2023-07-20
C1839,26.0,M,Oradea,High,1,2022-10-13
C1840,29.0,M,Iasi,Low,0,2024-07-07
C1841,18.0,M,Iasi,Medium,0,2023-05-10
C1842,23.0,F,Bucuresti,Low,0,2022-12-24
C1843,41.0,,Bucuresti,Medium,0,2022-08-11
C1844,48.0,M,Iasi,Medium,0,2022-10-07
C1845,19.0,F,Bucuresti,Low,1,2024-03-19
C1846,26.0,F,Bucuresti,Low,1,2023-09-04
C1847,,M,Craiova,Medium,1,2024-05-30
C1848,34.0,M,Bucuresti,Medium,1,2022-09-25
C1849,,M,Constanta,Low,0,2022-06-18
C1850,36.0,F,Iasi,Medium,1,2022-03-06
C1851,27.0,M,Arad,Medium,0,2023-06-01
C1852,31.0,F,Timisoara,High,1,2024-08-15
C1853,37.0,M,Bucuresti,Low,0,2023-11-16
C1854,32.0,F,Iasi,Medium,1,2022-12-03
C1855,27.0,M,Ploiesti,Medium,1,2024-04-28
C1856,30.0,F,Baia Mare,Low,1,2024-02-02
C1857,31.0,F,Cluj-Napoca,Medium,1,2022-03-14
C1858,28.0,F,Bucuresti,Medium,1,2024-03-05
C1859,29.0,F,Pitesti,High,1,2022-11-26
C1860,47.0,M,Bucuresti,Low,0,2022-07-13
C1861,37.0,F,Constanta,,0,2022-09-20
C1862,29.0,M,Cluj-Napoca,Medium,0,2023-04-26
C1863,38.0,M,Bucuresti,High,0,2023-03-18
C1864,28.0,F,Bucuresti,Medium,0,2022-11-15
C1865,43.0,M,Bucuresti,High,0,2022-08-02
C1866,,F,Craiova,High,0,2024-01-16
C1867,30.0,F,Arad,Low,1,2024-08-08
C1868,36.0,M,Bucuresti,High,1,2024-01-30
C1869,18.0,F,Ploiesti,High,0,2022-11-22
C1870,20.0,M,Bucuresti,Low,0,2022-10-07
C1871,20.0,M,Iasi,Medium,0,2022-09-12
C1872,33.0,M,Bucuresti,Medium,0,2022-07-02
C1873,49.0,F,Targu Mures,Low,1,2023-07-10
C1874,54.0,F,Oradea,Low,0,2023-08-27
C1875,38.0,F,Brasov,Low,0,2023-11-25
C1876,37.0,F,Ploiesti,Low,1,2023-11-03
C1877,18.0,M,Brasov,Medium,1,2022-11-19
C1878,26.0,M,Arad,Low,0,2022-12-23
C1879,24.0,F,Craiova,High,1,2023-11-04
C1880,25.0,F,Targu Mures,Medium,0,2023-01-09
C1881,30.0,M,Iasi,Low,0,2022-09-08
C1882,27.0,M,Bucuresti,Medium,0,2023-01-31
C1883,18.0,F,Iasi,Medium,0,2022-10-31
C1884,39.0,F,Bucuresti,High,0,2022-05-19
C1885,21.0,M,Constanta,Low,0,2024-03-17
C1886,34.0,F,Timisoara,Low,1,2024-04-06
C1887,52.0,F,Constanta,High,1,2022-09-14
C1888,22.0,F,Bucuresti,High,0,2022-04-28
C1889,18.0,M,Bucuresti,Medium,0,2023-12-25
C1890,29.0,F,Timisoara,Medium,1,2022-09-07
C1891,43.0,M,Arad,Low,0,2023-02-18
C1892,51.0,M,Cluj-Napoca,Medium,1,2022-04-27
C1893,19.0,F,Cluj-Napoca,Low,1,2022-09-20
C1894,36.0,F,Craiova,Low,0,2024-02-12
C1895,27.0,M,Constanta,High,0,2024-02-22
C1896,30.0,F,Bucuresti,Low,0,2022-09-03
C1897,58.0,F,Cluj-Napoca,Medium,0,2022-12-28
C1898,18.0,F,Bucuresti,High,0,2022-06-29
C1899,34.0,F,Arad,Low,1,2022-05-06
C1900,36.0,F,Bucuresti,High,0,2024-08-09
C1901,42.0,F,Bucuresti,High,0,2023-10-12
C1902,32.0,M,Bucuresti,Medium,0,2023-07-01
C1903,35.0,M,Bucuresti,Low,0,2024-01-18
C1904,28.0,M,Oradea,Medium,0,2024-03-26
C1905,34.0,F,Bucuresti,Medium,0,2024-02-25
C1906,,F,Bucuresti,Medium,0,2022-03-15
C1907,38.0,M,Timisoara,Low,1,2022-08-16
C1908,28.0,M,Bucuresti,High,0,2023-10-11
C1909,35.0,,Bucuresti,Low,1,2023-02-02
C1910,31.0,M,Ploiesti,Medium,0,2024-08-01
C1911,43.0,F,Oradea,Low,0,2023-10-20
C1912,,M,Pitesti,Medium,0,2024-07-08
C1913,18.0,F,Galati,High,1,2022-08-29
C1914,44.0,F,Craiova,Low,0,2024-04-16
C1915,22.0,M,Bucuresti,Low,0,2022-12-15
C1916,25.0,F,Oradea,Medium,0,2024-08-07
C1917,26.0,M,Galati,Medium,0,2022-07-20
C1918,45.0,F,Oradea,Medium,0,2023-06-08
C1919,18.0,F,Timisoara,Medium,1,2024-02-12
C1920,63.0,M,Bucuresti,,0,2023-03-25
C1921,42.0,F,Galati,High,1,2023-04-26
C1922,34.0,F,Craiova,High,0,2024-08-04
C1923,31.0,M,Baia Mare,Medium,1,2023-03-18
C1924,34.0,M,Bucuresti,High,1,2023-08-26
C1925,37.0,F,Bucuresti,Medium,0,2022-04-19
C1926,38.0,F,Bucuresti,Medium,1,2024-03-27
C1927,37.0,F,Oradea,Low,1,2023-10-05
C1928,32.0,F,Bucuresti,Medium,0,2023-02-27
C1929,30.0,F,Bucuresti,Medium,0,2022-03-15
C1930,30.0,M,Baia Mare,Low,1,2023-08-15
C1931,,F,Bucuresti,Medium,0,2022-03-12
C1932,43.0,F,Ploiesti,Medium,0,2022-03-02
C1933,37.0,F,Bucuresti,Medium,1,2023-09-06
C1934,18.0,M,Ploiesti,,0,2022-08-18
C1935,38.0,M,Iasi,High,1,2022-08-20
C1936,33.0,M,Pitesti,Low,1,2023-10-09
C1937,31.0,M,Targu Mures,Medium,1,2022-04-18
C1938,28.0,M,Bucuresti,Medium,0,2022-12-08
C1939,43.0,F,Bucuresti,Medium,0,2022-07-13
C1940,41.0,F,Bucuresti,Medium,0,2023-08-05
C1941,24.0,M,Brasov,Low,0,2023-10-17
C1942,36.0,F,Pitesti,High,0,2023-12-10
C1943,22.0,M,Timisoara,Medium,0,2022-10-16
C1944,18.0,M,Constanta,High,0,2022-05-20
C1945,25.0,M,Bucuresti,Medium,0,2022-05-10
C1946,40.0,F,Ploiesti,Medium,1,2023-03-19
C1947,41.0,M,Arad,High,1,2024-06-29
C1948,37.0,M,Bucuresti,,1,2022-09-12
C1949,39.0,M,Timisoara,Medium,1,2022-10-18
C1950,37.0,F,Bucuresti,Medium,0,2022-05-30
C1951,25.0,M,Iasi,High,1,2023-08-28
C1952,36.0,F,Timisoara,Medium,1,2023-11-02
C1953,40.0,,Bucuresti,Medium,0,2023-09-30
C1954,39.0,F,Cluj-Napoca,Low,0,2024-04-14
C1955,43.0,F,Bucuresti,High,0,2023-05-12
C1956,39.0,M,Iasi,Low,0,2022-06-30
C1957,35.0,M,Constanta,Medium,0,2022-11-16
C1958,42.0,F,Bucuresti,Medium,0,2023-10-18
C1959,31.0,F,Oradea,Medium,1,2023-09-03
C1960,23.0,F,Craiova,Medium,0,2023-06-21
C1961,30.0,F,Bucuresti,Low,0,2023-11-05
C1962,24.0,F,Bucuresti,Medium,1,2023-09-25
C1963,25.0,F,Sibiu,Medium,0,2024-05-02
C1964,30.0,F,Arad,High,1,2023-08-10
