transaction_id,store_id,product_id,customer_id,date,quantity,unit_price,discount,total_revenue
T47166,S013,P010,C1683,2024-07-25,1,16.65,0.0,16.65
T47167,S006,P019,C1462,2022-07-02,3,13.73,0.0,41.19
T47168,S003,P011,C0375,2024-06-02,2,10.43,0.0,20.86
T47169,S012,P001,C0454,2024-12-19,2,7.63,0.0,15.26
T47170,S014,P021,C1552,2024-01-01,1,13.49,0.0,13.49
T47171,S010,P010,,2023-01-07,1,15.66,0.0,15.66
T47172,S007,P003,C1247,2024-11-15,1,13.95,0.0,13.95
T47173,S003,P010,C0412,2024-03-30,2,15.8,0.0,31.6
T47174,S014,P013,C0920,2024-08-27,1,13.47,0.0,13.47
T47175,S013,P006,C0608,2024-09-16,1,9.64,0.0,9.64
T47176,S015,P007,C1078,2024-12-27,1,18.87,0.0,18.87
T47177,S003,P021,,2023-09-01,2,13.34,0.0,26.68
T47178,S015,P003,C0878,2024-12-30,2,14.39,0.0,28.78
T47179,S010,P017,C0757,2023-06-07,1,12.46,0.0,12.46
T47180,S001,P007,C1307,2022-10-08,2,18.36,0.0,36.72
T47181,S007,P017,C1940,2023-06-10,2,12.14,0.0,24.28
T47182,S011,P018,C0852,2024-12-25,1,10.52,0.0,10.52
T47183,S007,P016,C1486,2023-06-15,3,10.33,0.0,30.99
T47184,S003,P014,C0823,2024-04-23,3,12.36,0.0,37.08
T47185,S005,P026,C1719,2023-06-14,1,28.17,0.1,25.35
T47186,S008,P017,C1397,2024-06-22,1,11.67,0.0,11.67
T47187,S015,P028,C0232,2024-12-30,1,63.04,0.0,63.04
T47188,S013,P013,C0533,2024-12-10,1,13.91,0.0,13.91
T47189,S004,P025,C0832,2024-06-19,1,25.6,0.0,25.6
T47190,S009,P007,C1642,2023-12-18,1,17.27,0.0,17.27
T47191,S009,P024,C1127,2024-07-02,1,19.74,0.1,17.77
T47192,S006,P002,C0752,2024-05-19,2,12.17,0.1,21.91
T47193,S009,P003,C1785,2024-06-22,1,13.95,0.0,13.95
T47194,S014,P017,,2024-02-03,1,11.85,0.0,11.85
T47195,S014,P007,C1460,2024-05-07,1,18.75,0.0,18.75
T47196,S011,P011,C1310,2024-12-18,1,9.61,0.0,9.61
T47197,S015,P005,C0943,2024-12-28,1,15.45,0.0,15.45
T47198,S012,P001,C0448,2024-11-27,1,8.27,0.0,8.27
T47199,S011,P004,C0389,2024-11-20,1,14.89,0.05,14.15
T47200,S004,P018,C0157,2024-12-02,1,10.69,0.0,10.69
T47201,S014,P012,C0091,2024-09-28,1,10.02,0.0,10.02
T47202,S012,P002,C0840,2024-12-25,1,11.75,0.0,11.75
T47203,S010,P001,C0991,2024-12-06,1,8.35,0.0,8.35
T47204,S013,P020,C0574,2024-07-27,1,18.54,0.0,18.54
T47205,S007,P004,C0518,2024-12-18,1,14.55,0.0,14.55
T47206,S006,P017,C0626,2024-03-11,1,12.48,0.0,12.48
T47207,S002,P002,,2024-03-07,1,11.56,0.0,11.56
T47208,S005,P004,C1193,2024-05-20,2,15.67,0.0,31.34
T47209,S011,P020,C1479,2024-12-17,2,18.83,0.0,37.66
T47210,S015,P006,C0599,2024-12-30,1,10.25,0.0,10.25
T47211,S015,P027,C0916,2024-12-30,2,44.43,0.0,88.86
T47212,S011,P020,C0180,2024-11-18,1,18.35,0.0,18.35
T47213,S011,P019,,2024-12-22,1,14.23,0.0,14.23
T47214,S014,P021,C1500,2024-07-31,1,12.41,0.0,12.41
T47215,S015,P030,,2024-12-29,1,47.61,0.0,47.61
T47216,S010,P020,C1526,2023-12-27,1,17.92,0.0,17.92
T47217,S006,P003,C0246,2022-11-02,1,14.4,0.0,14.4
T47218,S007,P012,C0161,2023-08-02,2,10.14,0.0,20.28
T47219,S011,P004,C0918,2024-11-26,1,14.97,0.0,14.97
T47220,S003,P015,,2023-07-19,2,12.59,0.0,25.18
T47221,S013,P019,,2024-07-17,2,13.93,0.0,27.86
T47222,S014,P003,C1959,2024-12-03,2,14.55,0.0,29.1
T47223,S006,P009,,2024-07-31,3,18.21,0.0,54.63
T47224,S007,P013,C0116,2024-10-07,1,13.75,0.0,13.75
T47225,S001,P010,C1215,2024-10-09,1,15.33,0.0,15.33
T47226,S011,P021,C1552,2024-12-18,2,13.56,0.0,27.12
T47227,S014,P003,C1514,2024-10-08,1,14.56,0.0,14.56
T47228,S004,P008,,2024-08-31,2,16.19,0.0,32.38
T47229,S013,P005,C1307,2024-09-04,1,15.47,0.0,15.47
T47230,S005,P024,C0061,2023-09-23,1,19.42,0.0,19.42
T47231,S014,P007,C1045,2024-09-13,1,17.34,0.0,17.34
T47232,S006,P016,C1484,2022-09-23,1,10.42,0.05,9.9
T47233,S011,P018,C1625,2024-11-17,1,10.68,0.0,10.68
T47234,S001,P011,C1258,2024-09-17,1,10.25,0.0,10.25
T47235,S003,P011,C0127,2024-12-12,1,9.75,0.0,9.75
T47236,S004,P017,C0307,2023-08-06,3,12.2,0.0,36.6
T47237,S013,P022,C1821,2024-07-26,1,15.62,0.0,15.62
T47238,S014,P021,,2023-12-08,1,12.59,0.0,12.59
T47239,S010,P011,C1308,2023-06-27,1,9.55,0.0,9.55
T47240,S011,P005,,2024-12-27,1,15.57,0.0,15.57
T47241,S013,P009,C1074,2024-10-06,1,19.06,0.15,16.2
T47242,S002,P004,C1851,2024-08-12,1,14.84,0.0,14.84
T47243,S003,P014,C1326,2023-04-15,1,11.41,0.0,11.41
T47244,S014,P006,C0306,2024-05-03,1,9.81,0.1,8.83
T47245,S015,P011,,2024-12-25,1,10.47,0.0,10.47
T47246,S012,P023,C0254,2024-11-14,1,21.18,0.0,21.18
T47247,S001,P020,,2022-07-15,1,18.72,0.0,18.72
T47248,S009,P024,,2024-03-25,1,20.1,0.0,20.1
T47249,S004,P024,C0140,2023-06-28,1,19.84,0.0,19.84
T47250,S005,P018,C1564,2023-07-12,1,11.09,0.0,11.09
T47251,S007,P006,C1652,2023-08-25,1,9.97,0.05,9.47
T47252,S010,P018,C1017,2023-03-29,2,10.6,0.05,20.14
T47253,S004,P013,C0174,2024-08-23,1,13.35,0.0,13.35
T47254,S006,P011,C0330,2022-08-17,1,9.67,0.0,9.67
T47255,S011,P004,,2024-11-17,1,15.25,0.05,14.49
T47256,S006,P009,C0329,2023-10-25,1,19.41,0.0,19.41
T47257,S010,P006,C0337,2023-06-11,2,9.83,0.0,19.66
T47258,S014,P012,C0452,2024-02-28,1,10.14,0.0,10.14
T47259,S014,P018,C1926,2024-08-14,1,11.08,0.0,11.08
T47260,S004,P013,C0441,2023-07-03,1,14.03,0.0,14.03
T47261,S001,P010,C0091,2023-12-23,1,15.29,0.0,15.29
T47262,S012,P003,C0804,2024-12-26,1,14.11,0.0,14.11
T47263,S013,P021,C0307,2024-10-02,1,13.04,0.0,13.04
T47264,S005,P002,C0652,2023-04-14,2,11.51,0.0,23.02
T47265,S005,P015,C1053,2024-05-04,1,12.74,0.0,12.74
T47266,S009,P002,C1005,2024-11-12,1,12.59,0.0,12.59
T47267,S011,P001,C1445,2024-11-14,1,8.1,0.0,8.1
T47268,S004,P008,,2023-11-11,3,17.7,0.0,53.1
T47269,S009,P023,C0284,2024-02-19,1,22.01,0.0,22.01
T47270,S003,P001,C0435,2024-06-23,2,8.1,0.0,16.2
T47271,S011,P016,C0193,2024-12-24,2,10.1,0.0,20.2
T47272,S013,P017,C1900,2024-12-24,1,11.77,0.0,11.77
T47273,S001,P020,C0383,2022-09-05,1,17.57,0.0,17.57
T47274,S014,P015,C1377,2024-05-04,1,13.13,0.15,11.16
T47275,S003,P002,C1630,2024-12-17,1,12.22,0.0,12.22
T47276,S013,P010,C0204,2024-10-27,1,15.96,0.0,15.96
T47277,S010,P014,C1421,2024-02-09,1,12.02,0.0,12.02
T47278,S004,P004,C1459,2023-02-02,1,14.58,0.0,14.58
T47279,S001,P007,C0697,2023-07-31,2,17.71,0.0,35.42
T47280,S007,P008,C0643,2024-09-04,1,17.43,0.0,17.43
T47281,S014,P014,C0006,2024-12-21,1,12.54,0.0,12.54
T47282,S004,P026,C0035,2024-07-20,1,26.12,0.0,26.12
T47283,S014,P002,C1110,2024-06-30,1,12.49,0.0,12.49
T47284,S009,P026,,2024-12-17,1,27.62,0.0,27.62
T47285,S002,P007,C1358,2024-12-20,3,17.82,0.0,53.46
T47286,S014,P015,C1665,2024-04-01,1,13.57,0.0,13.57
T47287,S006,P004,,2023-12-09,1,14.85,0.0,14.85
T47288,S014,P006,C1712,2024-07-27,1,10.19,0.0,10.19
T47289,S011,P017,C1611,2024-11-15,1,12.18,0.0,12.18
T47290,S004,P009,C1833,2023-09-23,1,18.1,0.0,18.1
T47291,S003,P016,C1335,2023-11-25,2,10.14,0.0,20.28
T47292,S012,P020,C0187,2024-11-30,1,18.82,0.0,18.82
T47293,S004,P008,C0477,2024-02-10,1,17.05,0.0,17.05
T47294,S010,P018,C0964,2024-05-08,1,10.58,0.0,10.58
T47295,S015,P012,,2024-12-25,1,9.53,0.0,9.53
T47296,S013,P020,C0239,2024-10-14,1,18.36,0.0,18.36
T47297,S007,P005,C0987,2024-08-07,1,15.72,0.0,15.72
T47298,S015,P002,,2024-12-25,2,12.14,0.0,24.28
T47299,S001,P005,C0920,2022-12-28,2,15.72,0.0,31.44
T47300,S002,P028,C0211,2024-03-16,1,66.41,0.0,66.41
T47301,S006,P002,C1040,2023-08-13,1,11.73,0.0,11.73
T47302,S005,P010,C0690,2024-03-28,1,16.56,0.05,15.73
T47303,S007,P005,C0692,2024-10-14,1,16.34,0.05,15.52
T47304,S015,P020,C0773,2024-12-30,3,17.82,0.0,53.46
T47305,S011,P005,C0149,2024-12-08,1,16.63,0.0,16.63
T47306,S008,P005,C1798,2024-07-02,1,16.53,0.0,16.53
T47307,S003,P009,C0726,2024-07-04,1,18.58,0.0,18.58
T47308,S012,P008,C0808,2024-10-26,1,17.54,0.0,17.54
T47309,S012,P004,C0447,2024-11-12,1,14.95,0.05,14.2
T47310,S015,P019,C1512,2024-12-27,1,14.66,0.0,14.66
T47311,S003,P007,C0487,2023-03-26,1,18.36,0.0,18.36
T47312,S007,P005,C1896,2023-05-12,1,16.24,0.0,16.24
T47313,S003,P020,C1675,2024-04-02,1,17.72,0.0,17.72
T47314,S005,P012,C0178,2022-10-20,2,10.47,0.05,19.89
T47315,S013,P022,C0606,2024-10-17,1,15.98,0.0,15.98
T47316,S010,P010,,2023-11-06,1,16.65,0.0,16.65
T47317,S013,P026,,2024-12-13,1,26.07,0.0,26.07
T47318,S014,P009,,2024-10-16,1,18.24,0.0,18.24
T47319,S013,P022,C0048,2024-10-07,1,15.35,0.0,15.35
T47320,S009,P020,,2024-02-06,2,18.04,0.0,36.08
T47321,S010,P017,C0905,2023-12-17,1,11.64,0.0,11.64
T47322,S014,P002,C1777,2024-06-21,1,11.6,0.0,11.6
T47323,S001,P025,C0622,2022-03-26,1,25.22,0.0,25.22
T47324,S014,P022,C0029,2024-07-14,1,15.24,0.0,15.24
T47325,S007,P013,C1199,2022-12-22,2,14.51,0.0,29.02
T47326,S004,P022,,2023-04-01,1,16.17,0.0,16.17
T47327,S004,P017,C1572,2023-09-17,1,12.09,0.0,12.09
T47328,S011,P022,C0105,2024-12-20,1,16.35,0.15,13.9
T47329,S013,P015,C0307,2024-07-22,2,12.4,0.15,21.08
T47330,S014,P002,C1144,2024-01-22,1,11.57,0.0,11.57
T47331,S014,P014,,2024-09-11,1,12.02,0.0,12.02
T47332,S011,P012,C0377,2024-11-18,1,9.69,0.0,9.69
T47333,S001,P018,C0133,2024-03-09,2,10.96,0.0,21.92
T47334,S012,P002,C0357,2024-11-01,1,12.6,0.0,12.6
T47335,S015,P015,C1190,2024-12-30,1,12.94,0.15,11.0
T47336,S015,P019,C0702,2024-12-28,3,13.87,0.0,41.61
T47337,S013,P005,C0686,2024-11-29,1,16.46,0.0,16.46
T47338,S010,P024,C1239,2022-12-05,1,19.47,0.0,19.47
T47339,S014,P003,C0601,2024-07-03,1,14.4,0.0,14.4
T47340,S012,P015,C0334,2024-11-26,1,13.22,0.0,13.22
T47341,S013,P020,,2024-07-27,1,17.56,0.0,17.56
T47342,S006,P010,C0101,2023-12-15,1,16.19,0.1,14.57
T47343,S014,P026,C0438,2024-06-08,1,25.99,0.0,25.99
T47344,S013,P021,C1137,2024-07-18,1,12.78,0.0,12.78
T47345,S010,P006,C0103,2023-09-29,1,10.27,0.0,10.27
T47346,S014,P005,C0936,2023-12-08,1,15.87,0.0,15.87
T47347,S013,P022,C0387,2024-08-30,1,16.11,0.0,16.11
T47348,S002,P016,C1978,2024-10-21,1,10.22,0.0,10.22
T47349,S004,P019,C1112,2024-03-31,1,14.01,0.0,14.01
T47350,S003,P003,C0804,2022-12-01,1,13.83,0.0,13.83
T47351,S014,P023,,2024-07-26,1,21.33,0.0,21.33
T47352,S001,P012,C0533,2022-09-05,1,9.53,0.1,8.58
T47353,S012,P021,C0336,2024-11-23,1,12.75,0.0,12.75
T47354,S014,P026,C1928,2024-01-03,2,28.14,0.0,56.28
T47355,S011,P017,,2024-12-10,1,12.45,0.0,12.45
T47356,S009,P005,C1611,2024-01-21,2,15.29,0.0,30.58
T47357,S003,P015,C1311,2024-07-21,2,13.22,0.0,26.44
T47358,S001,P023,C1711,2023-09-18,1,22.95,0.0,22.95
T47359,S012,P019,C1721,2024-10-31,3,13.85,0.05,39.47
T47360,S007,P010,C0563,2023-09-21,2,15.57,0.15,26.47
T47361,S004,P004,C1790,2023-09-09,1,15.38,0.0,15.38
T47362,S014,P019,C1699,2024-06-01,1,13.76,0.0,13.76
T47363,S007,P011,C0063,2024-11-30,2,9.56,0.0,19.12
T47364,S009,P015,C0164,2024-09-19,1,13.41,0.0,13.41
T47365,S015,P014,C0008,2024-12-30,1,11.68,0.05,11.1
T47366,S013,P020,C1236,2024-09-20,3,17.68,0.0,53.04
T47367,S013,P001,,2024-12-12,1,7.72,0.0,7.72
T47368,S007,P008,,2024-03-26,1,16.97,0.0,16.97
T47369,S001,P021,,2024-04-25,1,13.26,0.0,13.26
T47370,S003,P009,C0546,2024-09-20,1,18.74,0.0,18.74
T47371,S007,P001,C0273,2024-01-27,1,7.76,0.0,7.76
T47372,S001,P005,C1396,2024-02-10,1,15.57,0.0,15.57
T47373,S010,P003,C1759,2024-05-11,1,14.38,0.0,14.38
T47374,S004,P020,C1038,2024-04-13,1,17.39,0.0,17.39
T47375,S001,P003,C1293,2023-04-05,1,14.41,0.0,14.41
T47376,S004,P007,,2022-12-05,1,17.5,0.0,17.5
T47377,S015,P006,,2024-12-27,3,9.85,0.0,29.55
T47378,S011,P019,,2024-12-28,1,14.25,0.0,14.25
T47379,S003,P005,C0511,2023-08-19,1,16.09,0.0,16.09
T47380,S006,P018,C0781,2024-04-29,1,10.5,0.0,10.5
T47381,S011,P009,C0612,2024-11-17,1,18.44,0.0,18.44
T47382,S006,P001,C1341,2023-10-18,2,8.38,0.0,16.76
T47383,S007,P029,,2023-06-16,1,54.36,0.0,54.36
T47384,S008,P004,,2024-07-10,1,15.52,0.0,15.52
T47385,S013,P017,C1228,2024-12-26,2,11.7,0.0,23.4
T47386,S009,P022,C1168,2024-04-03,1,15.24,0.0,15.24
T47387,S005,P001,C1307,2023-07-20,1,8.39,0.0,8.39
T47388,S003,P009,C0008,2024-03-19,1,18.45,0.0,18.45
T47389,S015,P024,C1227,2024-12-28,1,20.29,0.0,20.29
T47390,S015,P005,C0097,2024-12-30,1,16.13,0.0,16.13
T47391,S008,P009,C1789,2024-10-18,1,19.69,0.05,18.71
T47392,S014,P004,C0331,2024-11-29,1,14.52,0.05,13.79
T47393,S014,P021,C0391,2024-02-03,1,13.4,0.0,13.4
T47394,S005,P018,C0240,2023-10-18,2,11.51,0.0,23.02
T47395,S007,P017,C1362,2024-03-20,1,11.58,0.05,11.0
T47396,S004,P014,C0287,2024-08-09,2,11.45,0.0,22.9
T47397,S014,P021,,2024-04-10,1,12.98,0.0,12.98
T47398,S013,P026,C0974,2024-11-27,2,27.01,0.15,45.92
T47399,S001,P009,C1884,2023-05-27,1,19.69,0.0,19.69
T47400,S006,P003,C1390,2022-08-02,1,13.35,0.0,13.35
T47401,S005,P004,C0287,2024-09-26,1,15.52,0.0,15.52
T47402,S011,P022,C1691,2024-11-10,1,15.62,0.0,15.62
T47403,S006,P010,C1604,2023-05-10,2,15.68,0.0,31.36
T47404,S001,P002,C0309,2023-10-25,2,11.65,0.0,23.3
T47405,S008,P003,C1634,2024-10-24,1,14.04,0.0,14.04
T47406,S003,P001,,2024-02-16,1,8.05,0.0,8.05
T47407,S001,P020,C0524,2023-08-05,1,17.22,0.0,17.22
T47408,S014,P002,,2024-01-12,1,12.56,0.0,12.56
T47409,S003,P009,C0193,2024-04-14,2,18.13,0.0,36.26
T47410,S006,P002,C1548,2022-09-20,1,12.21,0.0,12.21
T47411,S013,P018,C0661,2024-11-16,1,10.5,0.0,10.5
T47412,S007,P011,,2023-01-09,1,10.4,0.0,10.4
T47413,S014,P026,C0633,2024-04-24,1,26.12,0.0,26.12
T47414,S011,P003,,2024-11-16,1,13.91,0.0,13.91
T47415,S011,P001,C0337,2024-12-17,1,7.65,0.0,7.65
T47416,S008,P005,C0917,2023-11-16,1,15.25,0.0,15.25
T47417,S015,P002,C1295,2024-12-25,1,12.31,0.05,11.69
T47418,S004,P018,C0652,2024-08-14,1,11.3,0.0,11.3
T47419,S006,P018,C0210,2023-09-17,1,11.17,0.05,10.61
T47420,S010,P019,C1414,2023-05-21,1,14.01,0.1,12.61
T47421,S008,P007,,2024-09-01,1,17.23,0.0,17.23
T47422,S013,P004,C0806,2024-09-19,1,15.73,0.0,15.73
T47423,S014,P025,C1861,2024-03-12,1,24.46,0.0,24.46
T47424,S010,P019,,2024-11-02,1,14.4,0.0,14.4
T47425,S009,P006,C0190,2023-09-28,1,9.53,0.0,9.53
T47426,S007,P008,C1107,2024-09-18,2,17.06,0.05,32.41
T47427,S010,P025,C1292,2024-01-31,1,24.74,0.0,24.74
T47428,S009,P017,C0951,2024-06-09,1,11.66,0.0,11.66
T47429,S003,P006,,2023-07-05,1,10.2,0.0,10.2
T47430,S010,P023,,2024-11-07,1,23.06,0.0,23.06
T47431,S010,P014,C1477,2023-03-17,2,11.43,0.0,22.86
T47432,S011,P023,C0555,2024-12-28,2,20.91,0.0,41.82
T47433,S004,P012,C0993,2024-06-09,1,10.45,0.0,10.45
T47434,S015,P012,C0659,2024-12-26,1,9.69,0.1,8.72
T47435,S015,P028,C1803,2024-12-26,1,63.43,0.0,63.43
T47436,S004,P024,C1578,2023-05-11,1,19.72,0.0,19.72
T47437,S011,P004,C0024,2024-12-06,1,15.46,0.0,15.46
T47438,S014,P020,C0043,2024-04-15,1,17.66,0.0,17.66
T47439,S015,P020,C0070,2024-12-29,2,18.22,0.0,36.44
T47440,S004,P009,C1093,2024-08-27,1,19.2,0.0,19.2
T47441,S009,P018,C0686,2024-04-15,1,11.27,0.1,10.14
T47442,S001,P010,,2023-08-21,1,16.13,0.0,16.13
T47443,S004,P028,C1757,2023-03-25,1,62.42,0.0,62.42
T47444,S001,P006,C1613,2024-11-09,1,10.41,0.0,10.41
T47445,S001,P009,,2024-03-29,1,19.28,0.0,19.28
T47446,S003,P017,C1357,2024-02-26,1,12.12,0.0,12.12
T47447,S005,P026,C0911,2022-09-11,1,27.97,0.0,27.97
T47448,S010,P003,C0245,2023-02-19,1,13.67,0.0,13.67
T47449,S014,P012,C1770,2024-07-11,1,9.82,0.0,9.82
T47450,S006,P004,C1401,2024-05-02,1,14.98,0.0,14.98
T47451,S014,P018,C0103,2024-09-25,2,11.54,0.05,21.93
T47452,S002,P022,C0819,2023-07-02,1,16.22,0.0,16.22
T47453,S010,P012,C0215,2024-02-28,1,9.96,0.0,9.96
T47454,S006,P010,,2022-09-02,3,16.16,0.0,48.48
T47455,S002,P005,C1702,2022-12-16,1,15.62,0.0,15.62
T47456,S011,P017,C1945,2024-11-17,2,12.17,0.0,24.34
T47457,S009,P018,,2024-04-02,1,10.58,0.0,10.58
T47458,S009,P011,C1069,2023-12-03,3,10.49,0.0,31.47
T47459,S008,P017,C0654,2024-05-19,1,12.56,0.0,12.56
T47460,S001,P017,C0889,2024-09-30,1,12.3,0.1,11.07
T47461,S013,P013,C0827,2024-07-22,2,13.43,0.0,26.86
T47462,S008,P008,C0969,2024-04-29,2,17.23,0.0,34.46
T47463,S010,P006,C1941,2022-12-15,1,9.59,0.0,9.59
T47464,S001,P020,C1659,2024-10-21,1,17.73,0.05,16.84
T47465,S001,P009,C0236,2022-07-13,3,19.92,0.0,59.76
T47466,S003,P025,C1731,2024-01-29,2,24.45,0.0,48.9
T47467,S011,P005,C1900,2024-11-11,1,16.73,0.0,16.73
T47468,S004,P005,C1622,2023-12-30,1,15.94,0.0,15.94
T47469,S005,P020,C0144,2024-09-19,1,18.16,0.0,18.16
T47470,S006,P021,,2024-10-31,2,13.22,0.0,26.44
T47471,S003,P016,,2023-07-16,3,10.35,0.0,31.05
T47472,S013,P008,C0762,2024-08-24,1,17.85,0.0,17.85
T47473,S011,P017,C0497,2024-12-22,1,12.0,0.0,12.0
T47474,S014,P020,C0419,2024-07-09,1,17.49,0.0,17.49
T47475,S015,P019,,2024-12-26,1,13.53,0.0,13.53
T47476,S015,P007,C1361,2024-12-29,1,17.18,0.0,17.18
T47477,S013,P002,C1240,2024-11-26,1,12.42,0.0,12.42
T47478,S011,P004,C0774,2024-11-27,1,14.78,0.0,14.78
T47479,S011,P018,C1702,2024-11-30,1,10.48,0.0,10.48
T47480,S004,P001,C0933,2024-01-23,2,7.88,0.0,15.76
T47481,S004,P020,C1318,2024-12-09,1,18.62,0.1,16.76
T47482,S014,P027,C0191,2024-08-15,1,44.45,0.0,44.45
T47483,S005,P009,,2023-06-12,1,19.24,0.0,19.24
T47484,S014,P022,C1918,2023-12-25,2,16.51,0.0,33.02
T47485,S006,P020,C0811,2023-10-25,1,17.15,0.0,17.15
T47486,S004,P002,C1456,2023-10-05,1,12.42,0.0,12.42
T47487,S015,P026,C0966,2024-12-29,2,26.95,0.0,53.9
T47488,S014,P010,C0376,2024-10-31,2,15.39,0.0,30.78
T47489,S005,P028,C1970,2023-02-12,1,67.79,0.0,67.79
T47490,S014,P024,,2024-09-13,1,19.94,0.0,19.94
T47491,S015,P012,C1445,2024-12-25,1,9.67,0.0,9.67
T47492,S007,P002,C0161,2023-06-17,2,11.55,0.0,23.1
T47493,S006,P024,,2023-07-01,1,19.57,0.0,19.57
T47494,S013,P020,,2024-11-14,1,18.8,0.0,18.8
T47495,S003,P010,C1341,2023-05-19,1,15.93,0.0,15.93
T47496,S015,P006,C0327,2024-12-29,1,10.47,0.1,9.42
T47497,S011,P022,,2024-12-10,1,16.76,0.0,16.76
T47498,S001,P017,C0227,2024-06-05,1,11.99,0.0,11.99
T47499,S011,P007,C1074,2024-12-04,1,17.93,0.0,17.93
T47500,S002,P007,C0328,2022-10-21,1,18.0,0.0,18.0
T47501,S006,P004,C1386,2024-03-12,3,14.72,0.0,44.16
T47502,S006,P003,C0422,2023-01-20,1,14.18,0.0,14.18
T47503,S001,P013,,2023-09-22,2,13.34,0.0,26.68
T47504,S006,P003,,2023-09-05,1,13.77,0.0,13.77
T47505,S004,P013,C1533,2024-06-22,1,14.15,0.0,14.15
T47506,S011,P003,C1605,2024-12-24,1,14.41,0.0,14.41
T47507,S005,P013,C0529,2022-12-23,1,14.0,0.0,14.0
T47508,S015,P016,C0780,2024-12-26,2,10.1,0.0,20.2
T47509,S011,P026,C1508,2024-12-05,1,26.0,0.0,26.0
T47510,S001,P016,C0091,2022-07-18,1,9.92,0.0,9.92
T47511,S015,P011,C1179,2024-12-25,3,10.29,0.0,30.87
T47512,S004,P008,C1438,2023-09-16,1,16.88,0.0,16.88
T47513,S011,P004,C1912,2024-11-20,1,14.65,0.0,14.65
T47514,S014,P018,C1459,2024-11-19,2,11.12,0.0,22.24
T47515,S012,P002,C1407,2024-10-28,2,11.53,0.0,23.06
T47516,S006,P005,,2023-04-18,2,16.22,0.0,32.44
T47517,S008,P019,C1764,2024-04-12,1,13.79,0.0,13.79
T47518,S007,P010,C1556,2024-05-16,2,16.3,0.0,32.6
T47519,S005,P003,C0183,2022-08-27,1,13.79,0.1,12.41
T47520,S004,P016,C1741,2024-09-06,2,10.38,0.0,20.76
T47521,S015,P014,C1301,2024-12-30,2,12.52,0.0,25.04
T47522,S013,P021,C1548,2024-10-01,1,13.55,0.0,13.55
T47523,S015,P011,C1595,2024-12-26,1,10.35,0.05,9.83
T47524,S009,P004,C0009,2024-04-23,1,15.37,0.0,15.37
T47525,S005,P006,C1874,2024-05-28,1,9.95,0.0,9.95
T47526,S014,P011,C1291,2024-01-19,1,10.41,0.05,9.89
T47527,S015,P024,C0899,2024-12-30,1,20.59,0.15,17.5
T47528,S002,P002,C1868,2022-10-22,1,12.47,0.15,10.6
T47529,S002,P006,C0927,2023-04-06,1,9.99,0.0,9.99
T47530,S008,P003,C0397,2024-09-18,2,13.5,0.0,27.0
T47531,S004,P028,C1920,2023-09-11,1,63.95,0.0,63.95
T47532,S014,P006,C0669,2023-12-24,2,10.49,0.0,20.98
T47533,S008,P024,,2024-10-08,1,19.04,0.0,19.04
T47534,S003,P015,C1884,2023-03-09,1,12.54,0.0,12.54
T47535,S014,P012,,2024-11-10,1,9.56,0.0,9.56
T47536,S013,P009,C1937,2024-12-13,1,19.49,0.0,19.49
T47537,S009,P010,C1281,2024-07-03,2,16.8,0.0,33.6
T47538,S009,P011,C1916,2024-08-20,1,9.86,0.0,9.86
T47539,S011,P013,C0854,2024-11-10,1,14.25,0.0,14.25
T47540,S010,P011,C1740,2024-12-23,2,9.5,0.0,19.0
T47541,S009,P004,C0685,2024-04-13,3,15.73,0.0,47.19
T47542,S001,P001,C0199,2023-06-06,1,7.68,0.0,7.68
T47543,S003,P021,,2024-12-07,1,12.78,0.0,12.78
T47544,S015,P020,C1106,2024-12-26,1,17.85,0.0,17.85
T47545,S004,P003,C0177,2023-10-06,1,14.57,0.05,13.84
T47546,S013,P017,C1673,2024-10-14,1,11.5,0.0,11.5
T47547,S005,P002,C0246,2022-10-05,1,11.68,0.1,10.51
T47548,S011,P014,C0748,2024-12-23,1,12.4,0.15,10.54
T47549,S002,P002,C1395,2022-12-02,1,12.24,0.0,12.24
T47550,S010,P024,,2024-07-01,1,19.59,0.0,19.59
T47551,S005,P020,C1640,2023-10-18,1,17.66,0.0,17.66
T47552,S014,P018,C1684,2024-11-01,1,11.5,0.0,11.5
T47553,S013,P013,,2024-07-04,1,14.63,0.0,14.63
T47554,S014,P007,C1163,2024-07-12,1,18.23,0.0,18.23
T47555,S010,P020,C0406,2024-05-15,2,18.22,0.0,36.44
T47556,S010,P007,C1107,2023-01-03,1,18.39,0.1,16.55
T47557,S005,P015,C1103,2024-01-13,1,12.84,0.0,12.84
T47558,S003,P008,C0834,2024-08-31,2,17.8,0.15,30.26
T47559,S009,P010,C0571,2023-11-14,2,16.34,0.0,32.68
T47560,S014,P001,C1286,2024-01-28,1,8.3,0.0,8.3
T47561,S011,P024,C1634,2024-11-09,1,20.13,0.0,20.13
T47562,S014,P026,C0136,2024-08-06,1,27.27,0.0,27.27
T47563,S004,P001,C1748,2024-01-07,1,7.65,0.1,6.89
T47564,S013,P016,C1895,2024-11-22,1,9.96,0.0,9.96
T47565,S006,P010,C1922,2024-12-30,1,15.35,0.0,15.35
T47566,S014,P019,C1765,2024-01-01,1,13.7,0.0,13.7
T47567,S004,P014,C1250,2023-04-18,2,12.32,0.0,24.64
T47568,S012,P003,C1923,2024-12-28,2,13.64,0.0,27.28
T47569,S005,P025,C0656,2022-09-23,1,24.21,0.0,24.21
